Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051568~histone H3-K4 methylation	3	0.5226480836236934	0.07569120679140462	55982, 214162, 192195	520	16	18082	6.519951923076923	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0045666~positive regulation of neuron differentiation	7	1.2195121951219512	0.07609301556054227	21423, 13605, 17260, 208643, 21417, 21406, 17755	520	103	18082	2.3632188200149367	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0009790~embryo development	6	1.0452961672473868	0.07667435453232269	57080, 17257, 14897, 14886, 17283, 228361	520	79	18082	2.6409931840311587	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0006897~endocytosis	10	1.7421602787456445	0.077579086754348	13859, 218503, 76561, 74270, 12934, 30948, 13043, 67804, 216724, 14725	520	181	18082	1.9211644708882278	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0016573~histone acetylation	4	0.6968641114982579	0.07825603216960034	12914, 17257, 54169, 109115	520	35	18082	3.9740659340659343	1.0	1.0	0.9904675442578302
KEGG_PATHWAY	mmu05200:Pathways in cancer	14	2.4390243902439024	0.07859864419041682	20662, 17350, 12395, 14013, 18034, 109880, 14082, 11789, 12914, 13649, 17688, 12448, 108989, 13557	165	395	7691	1.6520751822017645	0.9999957167256559	0.5430451780428799	0.5144638528827283
GOTERM_CC_DIRECT	GO:0044291~cell-cell contact zone	3	0.5226480836236934	0.07904224337285261	105782, 227937, 66395	545	17	19662	6.366540744738263	1.0	0.4164042279919412	0.3671155642704461
GOTERM_MF_DIRECT	GO:0000400~four-way junction DNA binding	3	0.5226480836236934	0.07999840705837993	17257, 17283, 17688	518	16	17446	6.314913127413127	1.0	0.45090011251086876	0.40968881190503664
GOTERM_MF_DIRECT	GO:0008307~structural constituent of muscle	3	0.5226480836236934	0.07999840705837993	57339, 233335, 22138	518	16	17446	6.314913127413127	1.0	0.45090011251086876	0.40968881190503664
GOTERM_CC_DIRECT	GO:0070522~ERCC4-ERCC1 complex	2	0.34843205574912894	0.08073143195762125	52864, 50505	545	3	19662	24.051376146788993	1.0	0.4164042279919412	0.3671155642704461
GOTERM_CC_DIRECT	GO:0014701~junctional sarcoplasmic reticulum membrane	2	0.34843205574912894	0.08073143195762125	57339, 238161	545	3	19662	24.051376146788993	1.0	0.4164042279919412	0.3671155642704461
GOTERM_CC_DIRECT	GO:0034750~Scrib-APC-beta-catenin complex	2	0.34843205574912894	0.08073143195762125	105782, 11789	545	3	19662	24.051376146788993	1.0	0.4164042279919412	0.3671155642704461
GOTERM_CC_DIRECT	GO:0019908~nuclear cyclin-dependent protein kinase holoenzyme complex	2	0.34843205574912894	0.08073143195762125	69562, 69131	545	3	19662	24.051376146788993	1.0	0.4164042279919412	0.3671155642704461
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	6	1.0452961672473868	0.08164130585404492	20742, 11735, 17929, 22352, 233335, 22138	518	78	17446	2.5907335907335907	1.0	0.4529392601827591	0.4115415858649801
GOTERM_MF_DIRECT	GO:0005524~ATP binding	55	9.581881533101045	0.08198362953128795	70472, 69847, 75560, 109151, 227399, 230753, 360013, 13649, 17925, 216848, 17688, 269152, 69562, 20586, 67997, 244895, 16882, 11790, 12361, 26401, 333789, 109880, 26404, 63958, 107932, 17216, 170472, 69131, 19687, 17345, 72630, 74376, 116904, 22138, 338359, 69181, 27103, 245000, 381979, 101568, 213435, 17350, 12660, 19134, 22589, 100043597, 12704, 14924, 78455, 56200, 117599, 12144, 53975, 84095, 216877	518	1507	17446	1.2291801707860102	1.0	0.4529392601827591	0.4115415858649801
KEGG_PATHWAY	mmu04120:Ubiquitin mediated proteolysis	7	1.2195121951219512	0.08268343962161112	56469, 59026, 26401, 72584, 14897, 231672, 63958	165	142	7691	2.2977806231327356	0.9999978102006483	0.5464296879341257	0.5176702306744349
GOTERM_BP_DIRECT	GO:0016358~dendrite development	4	0.6968641114982579	0.0836321153246874	12704, 17257, 329165, 17755	520	36	18082	3.8636752136752137	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0048769~sarcomerogenesis	2	0.34843205574912894	0.0836643569473193	213435, 22138	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0097676~histone H3-K36 dimethylation	2	0.34843205574912894	0.0836643569473193	192195, 235626	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0032387~negative regulation of intracellular transport	2	0.34843205574912894	0.0836643569473193	17762, 17755	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0000432~positive regulation of transcription from RNA polymerase II promoter by glucose	2	0.34843205574912894	0.0836643569473193	22282, 22278	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0090309~positive regulation of methylation-dependent chromatin silencing	2	0.34843205574912894	0.0836643569473193	13433, 21849	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0006356~regulation of transcription from RNA polymerase I promoter	2	0.34843205574912894	0.0836643569473193	12173, 19014	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0035574~histone H4-K20 demethylation	2	0.34843205574912894	0.0836643569473193	320595, 74042	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:1904017~cellular response to Thyroglobulin triiodothyronine	2	0.34843205574912894	0.0836643569473193	20185, 17978	520	3	18082	23.182051282051283	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0030518~intracellular steroid hormone receptor signaling pathway	3	0.5226480836236934	0.08420411658976643	230753, 19014, 17978	520	17	18082	6.136425339366516	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0030336~negative regulation of cell migration	7	1.2195121951219512	0.08469766985031593	19876, 14270, 20807, 20130, 338366, 26941, 50768	520	106	18082	2.29633526850508	1.0	1.0	0.9904675442578302
GOTERM_MF_DIRECT	GO:0032137~guanine/thymine mispair binding	2	0.34843205574912894	0.08629914853907159	17350, 17688	518	3	17446	22.453024453024454	1.0	0.4675235425708927	0.4247928962068864
GOTERM_MF_DIRECT	GO:0035575~histone demethylase activity (H4-K20 specific)	2	0.34843205574912894	0.08629914853907159	320595, 74042	518	3	17446	22.453024453024454	1.0	0.4675235425708927	0.4247928962068864
GOTERM_MF_DIRECT	GO:0044212~transcription regulatory region DNA binding	12	2.0905923344947737	0.0873250414146709	224829, 21411, 328977, 68750, 17130, 214162, 19377, 20185, 83396, 17260, 17283, 21406	518	233	17446	1.7345684126800007	1.0	0.4685324337440996	0.42570957689652067
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	7	1.2195121951219512	0.08768064577049049	12914, 21423, 20586, 23947, 20807, 228607, 11909	520	107	18082	2.2748741912293315	1.0	1.0	0.9904675442578302
GOTERM_CC_DIRECT	GO:0005829~cytosol	60	10.452961672473867	0.08821366956180758	17762, 16475, 20130, 270058, 13043, 217980, 22352, 17283, 69847, 26558, 227399, 56376, 228361, 216724, 12953, 13800, 216766, 13722, 17257, 20662, 14783, 17210, 12361, 20185, 74203, 72584, 26401, 333789, 72462, 26404, 243725, 14904, 54126, 78514, 16765, 50768, 72238, 14270, 19248, 109135, 18034, 67804, 17260, 68938, 12934, 329165, 13829, 66395, 213435, 20324, 216963, 105782, 104015, 29810, 14082, 20402, 12704, 380993, 53975, 17755	545	1784	19662	1.2133541778088617	1.0	0.45025727172172625	0.3969615130281341
GOTERM_MF_DIRECT	GO:0051213~dioxygenase activity	6	1.0452961672473868	0.08874169444972194	193796, 18676, 65973, 20591, 108829, 22289	518	80	17446	2.525965250965251	1.0	0.4693590224391337	0.4264606171624386
GOTERM_MF_DIRECT	GO:0001078~transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding	8	1.3937282229965158	0.08916139135940532	11569, 12914, 21423, 21386, 21385, 22761, 228911, 74164	518	129	17446	2.0886534374906467	1.0	0.4693590224391337	0.4264606171624386
GOTERM_BP_DIRECT	GO:0060976~coronary vasculature development	4	0.6968641114982579	0.08916167467979422	19876, 20586, 17130, 14725	520	37	18082	3.759251559251559	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0000910~cytokinesis	4	0.6968641114982579	0.08916167467979422	12704, 13605, 226747, 16319	520	37	18082	3.759251559251559	1.0	1.0	0.9904675442578302
GOTERM_MF_DIRECT	GO:0017048~Rho GTPase binding	4	0.6968641114982579	0.09001789556280912	12704, 13605, 16800, 17925	518	36	17446	3.7421707421707424	1.0	0.4694391189163317	0.4265333929938713
KEGG_PATHWAY	mmu05161:Hepatitis B	7	1.2195121951219512	0.09158371799733214	12914, 26401, 228607, 11909, 12448, 14082, 13557	165	146	7691	2.2348277293482774	0.9999994976326982	0.5800302139831035	0.5495023079839929
GOTERM_MF_DIRECT	GO:0004843~thiol-dependent ubiquitin-specific protease activity	6	1.0452961672473868	0.09240851993946111	74270, 235461, 72344, 237898, 229603, 104416	518	81	17446	2.4947804947804944	1.0	0.4774440196872158	0.4338066630491369
GOTERM_BP_DIRECT	GO:0060996~dendritic spine development	3	0.5226480836236934	0.09299022646821804	216963, 14270, 239985	520	18	18082	5.795512820512821	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0006298~mismatch repair	3	0.5226480836236934	0.09299022646821804	17350, 17688, 235626	520	18	18082	5.795512820512821	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0048026~positive regulation of mRNA splicing, via spliceosome	3	0.5226480836236934	0.09299022646821804	230753, 19656, 20462	520	18	18082	5.795512820512821	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0033365~protein localization to organelle	3	0.5226480836236934	0.09299022646821804	52906, 230872, 16328	520	18	18082	5.795512820512821	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	4	0.6968641114982579	0.09484005476086034	11789, 12173, 12144, 245000	520	38	18082	3.660323886639676	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	4	0.6968641114982579	0.09484005476086034	229700, 21386, 22761, 20677	520	38	18082	3.660323886639676	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0007528~neuromuscular junction development	4	0.6968641114982579	0.09484005476086034	11735, 12296, 22288, 20648	520	38	18082	3.660323886639676	1.0	1.0	0.9904675442578302
GOTERM_BP_DIRECT	GO:0003281~ventricular septum development	4	0.6968641114982579	0.09484005476086034	19876, 20586, 17130, 14725	520	38	18082	3.660323886639676	1.0	1.0	0.9904675442578302
GOTERM_CC_DIRECT	GO:0016581~NuRD complex	3	0.5226480836236934	0.09589592283917954	234366, 216848, 107932	545	19	19662	5.696378561081604	1.0	0.4788984636454691	0.4222125230506993
GOTERM_CC_DIRECT	GO:0030673~axolemma	3	0.5226480836236934	0.09589592283917954	20742, 19876, 11733	545	19	19662	5.696378561081604	1.0	0.4788984636454691	0.4222125230506993
GOTERM_CC_DIRECT	GO:0012505~endomembrane system	7	1.2195121951219512	0.09675703653245192	20742, 93742, 56699, 20168, 13829, 26941, 68938	545	114	19662	2.2152583293095125	1.0	0.4788984636454691	0.4222125230506993
GOTERM_BP_DIRECT	GO:0060021~palate development	6	1.0452961672473868	0.09749443390171925	20662, 21386, 21385, 65973, 17260, 17283	520	85	18082	2.4545701357466063	1.0	1.0	0.9904675442578302
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	3	0.5226480836236934	0.09816713602158268	17216, 170472, 338359	518	18	17446	5.613256113256113	1.0	0.4934888459463346	0.4483850266931749
GOTERM_MF_DIRECT	GO:0008327~methyl-CpG binding	3	0.5226480836236934	0.09816713602158268	17257, 13433, 18140	518	18	17446	5.613256113256113	1.0	0.4934888459463346	0.4483850266931749
GOTERM_MF_DIRECT	GO:0043274~phospholipase binding	3	0.5226480836236934	0.09816713602158268	16906, 20383, 50768	518	18	17446	5.613256113256113	1.0	0.4934888459463346	0.4483850266931749
